system:index,DATE_ACQUIRED,NDSI_mean,SPACECRAFT_ID,Trat_1,polygon_id,.geo
00000000000000000009_1_1_LT05_200034_19980223,1998-02-23,-0.39846322722283223,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_1_LT05_200034_19980412,1998-04-12,0.36600699867539194,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_1_LT05_200034_19980428,1998-04-28,0.06322279099884617,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_1_LT05_200034_19980514,1998-05-14,0.24032515664032106,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_1_LT05_200034_19980919,1998-09-19,-0.012000033696128367,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_1_LT05_200034_19990109,1999-01-09,0.28398611998335105,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_1_LT05_200034_19990125,1999-01-25,0.5440200508330979,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_1_LT05_200034_19990226,1999-02-26,0.37280447133151035,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_1_LT05_200034_19990330,1999-03-30,0.08188107540064811,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_1_LT05_200034_19990415,1999-04-15,-0.27895842879489324,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_19991125,1999-11-25,0.44789528340618734,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_19991211,1999-12-11,-0.12772002430572643,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20000128,2000-01-28,0.011499312242090677,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20000823,2000-08-23,0.46351683860175946,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20010114,2001-01-14,0.4550746081913973,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20010319,2001-03-19,-0.3433932135728543,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20020322,2002-03-22,-0.10794594291482076,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20040123,2004-01-23,-0.351495862507957,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20040311,2004-03-11,-0.23274015653461977,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20041224,2004-12-24,-0.2384246448994652,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20050125,2005-01-25,-0.2503086964191219,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20050226,2005-02-26,0.21162532508022433,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20060213,2006-02-13,0.6318907004599726,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20061230,2006-12-30,-0.0837997254446439,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20080322,2008-03-22,-0.4490556940855639,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20080423,2008-04-23,0.22854089991689425,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20090309,2009-03-09,0.24307058986637087,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20090325,2009-03-25,-0.41805077665916207,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20090512,2009-05-12,-0.4278792912513843,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20090528,2009-05-28,-0.4367022968320036,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20090917,2009-09-17,-0.2934446312415866,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20091206,2009-12-06,-0.5064740366732432,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20100515,2010-05-15,-0.40648241132893803,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20110110,2011-01-10,0.14527849099666038,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20110211,2011-02-11,-0.05668940054356192,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20110227,2011-02-27,0.07969396866628778,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20110331,2011-03-31,-0.36866335416682183,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1_2_LT05_200034_20111110,2011-11-10,-0.4028652557574588,LANDSAT_5,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2_LE07_200034_19991117,1999-11-17,0.20533888375410284,LANDSAT_7,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2_LE07_200034_19991203,1999-12-03,-0.2810312918802782,LANDSAT_7,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2_LE07_200034_20000120,2000-01-20,0.21741736741320464,LANDSAT_7,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2_LE07_200034_20000205,2000-02-05,-0.21401959431488884,LANDSAT_7,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2_LE07_200034_20001119,2000-11-19,-0.32817354043920716,LANDSAT_7,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2_LE07_200034_20010207,2001-02-07,0.17054685054289614,LANDSAT_7,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2_LE07_200034_20010311,2001-03-11,-0.3355187460651718,LANDSAT_7,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2_LE07_200034_20021125,2002-11-25,0.7507739490206288,LANDSAT_7,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2_LE07_200034_20030112,2003-01-12,0.18087553562031725,LANDSAT_7,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2_LE07_200034_20030128,2003-01-28,-0.36071912820770374,LANDSAT_7,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2_LE07_200034_20030301,2003-03-01,0.5599409811877537,LANDSAT_7,PCL,940,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19840523,1984-05-23,0.8560425147543054,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19840608,1984-06-08,-0.3832542568443981,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19850102,1985-01-02,-0.2981017813479495,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19850118,1985-01-18,0.4078936387598859,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19850219,1985-02-19,-0.22233656870592217,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19850307,1985-03-07,-0.2723924369500254,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19860121,1986-01-21,0.3587820367833941,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19860222,1986-02-22,0.289694129049197,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19860310,1986-03-10,-0.25280571923515294,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19860326,1986-03-26,-0.31480156626430045,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19860411,1986-04-11,0.28782602097128634,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19860427,1986-04-27,0.5219654894271901,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19860513,1986-05-13,0.46314854905054964,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19861004,1986-10-04,0.19069731365912496,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19861207,1986-12-07,0.3468855929487304,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19870124,1987-01-24,0.3372178738801462,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19870209,1987-02-09,0.8800650414149456,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19870225,1987-02-25,0.2505348423171671,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19870313,1987-03-13,-0.020399431920295672,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19870329,1987-03-29,-0.34224096302952595,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19870414,1987-04-14,-0.33569434986563984,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19871124,1987-11-24,0.5984322652329296,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19871210,1987-12-10,0.4235718824441534,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19871226,1987-12-26,-0.35886762229062735,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19880111,1988-01-11,0.3598997710221947,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19880212,1988-02-12,-0.3746653907226794,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19880228,1988-02-28,-0.1391575468932959,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19880315,1988-03-15,0.6249707061416159,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19880822,1988-08-22,0.03563607898404188,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19881009,1988-10-09,0.16952263879954055,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19881126,1988-11-26,0.26016516130977635,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19890113,1989-01-13,0.4157923432776901,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19890129,1989-01-29,0.2594246749570117,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19890214,1989-02-14,0.7437794284678553,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19890302,1989-03-02,-0.3374172170805833,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19890403,1989-04-03,0.2714809668306124,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19890419,1989-04-19,-0.3821809895155378,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19890521,1989-05-21,0.7465877407824212,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19891231,1989-12-31,0.18958053179856896,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19900116,1990-01-16,0.868191261725213,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19900201,1990-02-01,0.7599539689846184,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19900217,1990-02-17,-0.3789153749059318,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19900305,1990-03-05,-0.026002492545541694,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19900406,1990-04-06,0.3995502627293673,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19901202,1990-12-02,-0.038167178197082034,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19910103,1991-01-03,-0.35845043216090106,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19910119,1991-01-19,-0.21867267911870664,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19910204,1991-02-04,0.7559432521665962,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19910220,1991-02-20,0.6819843201521492,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19910308,1991-03-08,0.33367209763581535,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19910425,1991-04-25,-0.33384428636648134,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19910511,1991-05-11,0.45215823194367555,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19920207,1992-02-07,0.3106124795081861,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19920223,1992-02-23,0.7592388611625744,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19920310,1992-03-10,0.10156397886597428,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19920326,1992-03-26,-0.3071381066273787,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19920411,1992-04-11,0.7146807392390356,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19920427,1992-04-27,-0.25878479818268396,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19920716,1992-07-16,0.32241421296921685,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19921207,1992-12-07,0.15340560865123476,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19930108,1993-01-08,-0.1717976720169742,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19930209,1993-02-09,0.6696362438532911,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19930225,1993-02-25,0.30843172093574744,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19930329,1993-03-29,-0.33483285619719877,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19930430,1993-04-30,0.6382020622610939,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19940111,1994-01-11,0.6602915883904596,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19940127,1994-01-27,-0.14680574858508025,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19940212,1994-02-12,-0.052866573435598814,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19940228,1994-02-28,0.3720905423886093,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19940316,1994-03-16,-0.33048090342993486,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19940417,1994-04-17,0.6917839416425179,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19940924,1994-09-24,-0.29694281289654706,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19941229,1994-12-29,-0.40035272482478995,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19950522,1995-05-22,0.2952310436215651,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19951114,1995-11-14,0.10809268243118988,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19951216,1995-12-16,0.6172664813539689,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19960117,1996-01-17,0.28613191916816233,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19960202,1996-02-02,0.7916448868286526,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19960406,1996-04-06,-0.003984423608947518,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19960508,1996-05-08,-0.3276116317048363,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19960524,1996-05-24,-0.4384617486342745,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19960625,1996-06-25,0.0,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19960727,1996-07-27,-0.3888131238321156,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19961015,1996-10-15,-0.32337787067784296,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19961202,1996-12-02,-0.45450364408960303,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19970103,1997-01-03,0.1728679715828854,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19970220,1997-02-20,0.18696763749572295,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19970324,1997-03-24,-0.31292633914151935,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19971221,1997-12-21,0.3366095803479301,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19980106,1998-01-06,-0.369264978471289,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19980122,1998-01-22,-0.3833963618182866,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19980207,1998-02-07,0.20229877195013335,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19980223,1998-02-23,-0.38199370296825735,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19980412,1998-04-12,0.4421363187725685,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19980428,1998-04-28,0.05363170309044923,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19980514,1998-05-14,0.2403304121778197,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19980919,1998-09-19,-0.019616914413015177,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19990109,1999-01-09,0.28514761411922435,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19990125,1999-01-25,0.7511995321101038,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19990226,1999-02-26,0.37028162676121573,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19990330,1999-03-30,0.4394215861705752,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_1_LT05_200034_19990415,1999-04-15,-0.35058009434079707,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_19991125,1999-11-25,0.7282351018421069,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_19991211,1999-12-11,-0.19180856968895563,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20000128,2000-01-28,0.5325145083412537,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20000823,2000-08-23,0.46017905782184676,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20010114,2001-01-14,0.40470498224076334,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20010319,2001-03-19,-0.3882490180099518,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20020322,2002-03-22,0.042376955369425005,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20040123,2004-01-23,-0.27905262087896443,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20040311,2004-03-11,-0.2775889778920858,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20041224,2004-12-24,0.1140381278255781,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20050125,2005-01-25,-0.2779559096610547,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20050226,2005-02-26,0.4737240339899192,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20060213,2006-02-13,0.8793122902194521,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20061230,2006-12-30,0.3030303723852956,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20080322,2008-03-22,-0.3675892054074451,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20080423,2008-04-23,0.2214621816884437,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20090309,2009-03-09,0.2659463583189309,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20090325,2009-03-25,-0.40833231748696847,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1_2_LT05_200034_20090512,2009-05-12,-0.4031496175897205,LANDSAT_5,PCL,943,"{""type"":""MultiPoint"",""coordinates"":[]}"
